Testing State Transformations

Input State Rep, Output State Rep, mu (km^3/s^2), Input State (6 elements), Output State (6 elements)
1, 1, 398600.4415, 2.5775753505053918e-12, 42095.0, 0.0, -3.0771851701009485, 1.884232484473915e-16, 0.0, 2.5775753505053918e-12, 42095.0, 0.0, -3.0771851701009485, 1.884232484473915e-16, 0.0
1, 2, 398600.4415, 2.5775753505053918e-12, 42095.0, 0.0, -3.0771851701009485, 1.884232484473915e-16, 0.0, 42095.0, 0.0, 0.0, 0.0, 0.0, 1.5707963267948966
1, 4, 398600.4415, 2.5775753505053918e-12, 42095.0, 0.0, -3.0771851701009485, 1.884232484473915e-16, 0.0, 42095.0, 1.5707963267948966, 0.0, 3.0771851701009485, 1.5707963267948966, 1.5707963267948966
2, 1, 398600.4415, 42095.0, 0.0, 0.0, 0.0, 0.0, 1.5707963267948966, 2.5775753505053918e-12, 42095.0, 0.0, -3.0771851701009485, 1.884232484473915e-16, 0.0
2, 2, 398600.4415, 42095.0, 0.0, 0.0, 0.0, 0.0, 1.5707963267948966, 42095.0, 0.0, 0.0, 0.0, 0.0, 1.5707963267948966
2, 4, 398600.4415, 42095.0, 0.0, 0.0, 0.0, 0.0, 1.5707963267948966, 42095.0, 1.5707963267948966, 0.0, 3.0771851701009485, 1.5707963267948966, 1.5707963267948966
4, 1, 398600.4415, 42095.0, 1.5707963267948966, 0.0, 3.0771851701009485, 1.5707963267948966, 1.5707963267948966, 2.5775753505053918e-12, 42095.0, 0.0, -3.0771851701009485, 3.76846496894783e-16, 1.884232484473915e-16
4, 2, 398600.4415, 42095.0, 1.5707963267948966, 0.0, 3.0771851701009485, 1.5707963267948966, 1.5707963267948966, 42095.0, 6.123233995736766e-17, 0.0, 0.0, 0.0, 1.5707963267948966
4, 4, 398600.4415, 42095.0, 1.5707963267948966, 0.0, 3.0771851701009485, 1.5707963267948966, 1.5707963267948966, 42095.0, 1.5707963267948966, 0.0, 3.0771851701009485, 1.5707963267948966, 1.5707963267948966
1, 1, 398600.4415, -18489.828299081273, -11988.080375568767, 0.0, 5.090406172983034, -2.3258374268627353, 0.0, -18489.828299081273, -11988.080375568767, 0.0, 5.090406172983034, -2.3258374268627353, 0.0
1, 2, 398600.4415, -18489.828299081273, -11988.080375568767, 0.0, 5.090406172983034, -2.3258374268627353, 0.0, 82095.0000000003, 0.8181000000000007, 0.0, 4.999999999999999, 0.0, 5.0
1, 4, 398600.4415, -18489.828299081273, -11988.080375568767, 0.0, 5.090406172983034, -2.3258374268627353, 0.0, 22036.05730661916, -2.5663706143591734, 0.0, 5.596584203077735, 1.5707963267948966, 2.1377884699765657
2, 1, 398600.4415, 82095.0, 0.8181, 0.0, 2.0, 3.0, 5.0, -18489.828299081273, -11988.080375568767, 0.0, 5.090406172983034, -2.3258374268627353, 0.0
2, 2, 398600.4415, 82095.0, 0.8181, 0.0, 2.0, 3.0, 5.0, 82095.0, 0.8181, 0.0, 2.0, 3.0, 5.0
2, 4, 398600.4415, 82095.0, 0.8181, 0.0, 2.0, 3.0, 5.0, 22036.05730661916, -2.5663706143591734, 0.0, 5.596584203077735, 1.5707963267948966, 2.1377884699765657
4, 1, 398600.4415, 22036.05730661916, -2.5663706143591734, 0.0, 5.596584203077735, 1.5707963267948966, 2.1377884699765657, -18489.828299081277, -11988.080375568763, 0.0, 5.090406172983033, -2.325837426862736, 2.8906761361755525e-16
4, 2, 398600.4415, 22036.05730661916, -2.5663706143591734, 0.0, 5.596584203077735, 1.5707963267948966, 2.1377884699765657, 82095.00000000012, 0.8181000000000004, 0.0, 5.0, 0.0, 4.999999999999999
